Region,Month of Period End,Median Sale Price,Median Sale Price MoM ,Median Sale Price YoY ,Homes Sold,Homes Sold MoM ,Homes Sold YoY ,New Listings,New Listings MoM ,New Listings YoY ,Inventory,Inventory MoM , Inventory YoY ,Days on Market,Days on Market MoM,Days on Market YoY,Average Sale To List,Average Sale To List MoM ,Average Sale To List YoY 
"Lander, WY",Aug-16,$215K,-22.00%,-22.60%,14,366.70%,1300.00%,12,50.00%,-29.40%,51,-8.90%,-10.50%,122,39,52,95.30%,-2.20%,1.40%
"Lander, WY",Sep-16,$187K,-13.10%,-4.40%,12,-14.30%,9.10%,16,33.30%,700.00%,55,7.80%,14.60%,96,-26,-55,92.40%,-2.90%,-2.90%
"Lander, WY",Oct-16,$248K,33.00%,13.40%,5,-58.30%,-64.30%,8,-50.00%,-20.00%,57,3.60%,23.90%,89,-7,18,97.70%,5.30%,-0.10%
"Lander, WY",Nov-16,$184K,-26.00%,-14.30%,8,60.00%,60.00%,8,0.00%,166.70%,57,0.00%,29.50%,96,7,-114,97.10%,-0.60%,1.20%
"Lander, WY",Dec-16,$257K,39.90%,25.20%,4,-50.00%,-42.90%,3,-62.50%,0.00%,56,-1.80%,47.40%,68,-28,-79,96.30%,-0.80%,0.20%
"Lander, WY",Jan-17,$228K,-11.20%,25.20%,4,0.00%,100.00%,5,66.70%,25.00%,57,1.80%,54.10%,82,14,15,98.90%,2.60%,4.40%
"Lander, WY",Feb-17,$163K,-28.70%,-10.90%,4,0.00%,-50.00%,6,20.00%,-40.00%,57,0.00%,39.00%,64,-18,-106,83.30%,-15.60%,-10.30%
"Lander, WY",Mar-17,$179K,9.80%,12.40%,6,50.00%,0.00%,11,83.30%,120.00%,62,8.80%,59.00%,148,84,41,95.40%,12.00%,4.00%
"Lander, WY",Apr-17,$220K,23.40%,4.60%,4,-33.30%,-33.30%,7,-36.40%,-36.40%,62,0.00%,37.80%,57,-91,-173,96.90%,1.50%,0.30%
"Lander, WY",May-17,$175K,-20.60%,-2.30%,16,300.00%,220.00%,12,71.40%,-7.70%,56,-9.70%,12.00%,190,133,99,92.20%,-4.70%,-5.00%
"Lander, WY",Jun-17,$256K,46.30%,4.50%,7,-56.30%,-22.20%,18,50.00%,20.00%,62,10.70%,12.70%,60,-130,-57,96.90%,4.70%,1.70%
"Lander, WY",Jul-17,$200K,-21.90%,-27.30%,7,0.00%,133.30%,17,-5.60%,112.50%,70,12.90%,25.00%,212,152,129,95.40%,-1.50%,-2.00%
"Lander, WY",Aug-17,$253K,26.30%,17.70%,11,57.10%,-21.40%,9,-47.10%,-25.00%,66,-5.70%,29.40%,71,-141,-51,97.40%,2.00%,2.20%
"Lander, WY",Sep-17,$185K,-26.70%,-0.80%,8,-27.30%,-33.30%,12,33.30%,-25.00%,65,-1.50%,18.20%,105,34,9,94.00%,-3.40%,1.60%
"Lander, WY",Oct-17,$203K,9.50%,-18.30%,18,125.00%,260.00%,5,-58.30%,-37.50%,56,-13.80%,-1.80%,162,57,73,96.20%,2.20%,-1.50%
"Lander, WY",Nov-17,$202K,-0.50%,9.80%,8,-55.60%,0.00%,5,0.00%,-37.50%,53,-5.40%,-7.00%,113,-49,17,96.30%,0.10%,-0.80%
"Lander, WY",Dec-17,$163K,-19.40%,-36.70%,2,-75.00%,-50.00%,6,20.00%,100.00%,56,5.70%,0.00%,99,-14,31,96.20%,-0.10%,-0.10%
"Lander, WY",Jan-18,$195K,20.00%,-14.50%,7,250.00%,75.00%,4,-33.30%,-20.00%,53,-5.40%,-7.00%,112,13,30,92.60%,-3.60%,-6.30%
"Lander, WY",Feb-18,$195K,0.00%,20.00%,3,-57.10%,-25.00%,6,50.00%,0.00%,54,1.90%,-5.30%,82,-30,18,95.80%,3.20%,12.50%
"Lander, WY",Mar-18,$200K,2.60%,12.00%,9,200.00%,50.00%,7,16.70%,-36.40%,51,-5.60%,-17.70%,65,-17,-83,95.80%,0.00%,0.40%
"Lander, WY",Apr-18,$195K,-2.50%,-11.50%,10,11.10%,150.00%,5,-28.60%,-28.60%,45,-11.80%,-27.40%,182,117,125,94.20%,-1.60%,-2.60%
"Lander, WY",May-18,$205K,5.10%,17.20%,11,10.00%,-31.30%,12,140.00%,0.00%,42,-6.70%,-25.00%,111,-71,-79,95.50%,1.30%,3.30%
"Lander, WY",Jun-18,$219K,6.80%,-14.50%,9,-18.20%,28.60%,13,8.30%,-27.80%,42,0.00%,-32.30%,52,-59,-8,97.00%,1.40%,0.10%
"Lander, WY",Jul-18,$240K,9.40%,19.80%,12,33.30%,71.40%,7,-46.20%,-58.80%,33,-21.40%,-52.90%,59,7,-153,96.00%,-0.90%,0.60%
"Lander, WY",Aug-18,$268K,11.90%,6.10%,10,-16.70%,-9.10%,11,57.10%,22.20%,35,6.10%,-47.00%,72,13,1,96.00%,0.00%,-1.40%
"Lander, WY",Sep-18,$155K,-42.20%,-16.20%,5,-50.00%,-37.50%,11,0.00%,-8.30%,41,17.10%,-36.90%,158,86,53,97.90%,1.90%,3.90%
"Lander, WY",Oct-18,$203K,31.00%,0.20%,15,200.00%,-16.70%,8,-27.30%,60.00%,35,-14.60%,-37.50%,96,-62,-66,95.40%,-2.50%,-0.80%
"Lander, WY",Nov-18,$175K,-13.80%,-13.20%,7,-53.30%,-12.50%,5,-37.50%,0.00%,31,-11.40%,-41.50%,78,-18,-35,95.70%,0.20%,-0.60%
"Lander, WY",Dec-18,$229K,30.90%,40.90%,7,0.00%,250.00%,1,-80.00%,-83.30%,25,-19.40%,-55.40%,91,13,-8,98.80%,3.20%,2.60%
"Lander, WY",Jan-19,$226K,-1.20%,16.10%,2,-71.40%,-71.40%,6,500.00%,50.00%,30,20.00%,-43.40%,311,220,199,99.80%,0.90%,7.20%
"Lander, WY",Feb-19,$178K,-21.60%,-9.00%,4,100.00%,33.30%,6,0.00%,0.00%,33,10.00%,-38.90%,174,-137,92,95.40%,-4.40%,-0.40%
"Lander, WY",Mar-19,$227K,28.10%,13.70%,10,150.00%,11.10%,6,0.00%,-14.30%,31,-6.10%,-39.20%,161,-13,96,93.80%,-1.60%,-2.00%
"Lander, WY",Apr-19,$210K,-7.60%,7.70%,5,-50.00%,-50.00%,12,100.00%,140.00%,38,22.60%,-15.60%,106,-55,-76,92.30%,-1.50%,-1.90%
"Lander, WY",May-19,$199K,-5.20%,-2.90%,10,100.00%,-9.10%,15,25.00%,25.00%,45,18.40%,7.10%,56,-50,-55,97.50%,5.20%,2.00%
"Lander, WY",Jun-19,$252K,26.60%,15.10%,13,30.00%,44.40%,16,6.70%,23.10%,47,4.40%,11.90%,139,83,87,95.00%,-2.50%,-1.90%
"Lander, WY",Jul-19,$240K,-4.80%,0.20%,21,61.50%,75.00%,9,-43.80%,28.60%,36,-23.40%,9.10%,62,-77,3,97.40%,2.40%,1.40%
"Lander, WY",Aug-19,$220K,-8.40%,-18.00%,8,-61.90%,-20.00%,9,0.00%,-18.20%,38,5.60%,8.60%,84,22,12,96.90%,-0.50%,0.90%
"Lander, WY",Sep-19,$218K,-1.00%,40.30%,8,0.00%,60.00%,6,-33.30%,-45.50%,35,-7.90%,-14.60%,77,-7,-81,97.60%,0.80%,-0.30%
"Lander, WY",Oct-19,$234K,7.70%,15.40%,10,25.00%,-33.30%,6,0.00%,-25.00%,31,-11.40%,-11.40%,101,24,5,95.90%,-1.80%,0.40%
"Lander, WY",Nov-19,$178K,-24.20%,1.40%,4,-60.00%,-42.90%,5,-16.70%,0.00%,32,3.20%,3.20%,64,-37,-14,94.70%,-1.20%,-1.00%
"Lander, WY",Dec-19,$240K,35.20%,4.80%,1,-75.00%,-85.70%,,,,31,-3.10%,24.00%,41,-23,-50,100.00%,5.30%,1.20%
"Lander, WY",Jan-20,$260K,8.30%,14.90%,5,400.00%,150.00%,3,,-50.00%,28,-9.70%,-6.70%,218,177,-93,95.50%,-4.50%,-4.20%
"Lander, WY",Feb-20,$266K,2.20%,49.70%,4,-20.00%,0.00%,7,133.30%,16.70%,32,14.30%,-3.00%,86,-132,-88,97.00%,1.50%,1.70%
"Lander, WY",Mar-20,$193K,-27.40%,-15.10%,5,25.00%,-50.00%,7,0.00%,16.70%,35,9.40%,12.90%,270,184,109,96.50%,-0.50%,2.70%
"Lander, WY",Apr-20,$273K,41.20%,29.80%,10,100.00%,100.00%,7,0.00%,-41.70%,30,-14.30%,-21.10%,87,-183,-19,95.70%,-0.80%,3.40%
"Lander, WY",May-20,$227K,-16.90%,13.80%,4,-60.00%,-60.00%,13,85.70%,-13.30%,37,23.30%,-17.80%,67,-20,11,97.30%,1.60%,-0.20%
"Lander, WY",Jun-20,$323K,42.60%,28.20%,9,125.00%,-30.80%,11,-15.40%,-31.30%,38,2.70%,-19.10%,70,3,-69,95.20%,-2.10%,0.20%
"Lander, WY",Jul-20,$238K,-26.30%,-0.80%,13,44.40%,-38.10%,16,45.50%,77.80%,40,5.30%,11.10%,78,8,16,98.70%,3.50%,1.30%
"Lander, WY",Aug-20,$263K,10.30%,19.50%,12,-7.70%,50.00%,8,-50.00%,-11.10%,38,-5.00%,0.00%,68,-10,-16,97.50%,-1.20%,0.60%
"Lander, WY",Sep-20,$246K,-6.40%,13.00%,7,-41.70%,-12.50%,2,-75.00%,-66.70%,30,-21.10%,-14.30%,60,-8,-17,97.90%,0.30%,0.20%
"Lander, WY",Oct-20,$242K,-1.40%,3.40%,6,-14.30%,-40.00%,3,50.00%,-50.00%,28,-6.70%,-9.70%,171,111,70,97.40%,-0.50%,1.50%
"Lander, WY",Nov-20,$250K,3.20%,40.80%,9,50.00%,125.00%,2,-33.30%,-60.00%,23,-17.90%,-28.10%,119,-52,55,96.60%,-0.70%,2.00%
"Lander, WY",Dec-20,$230K,-8.00%,-4.20%,7,-22.20%,600.00%,4,100.00%,,22,-4.30%,-29.00%,125,6,84,98.20%,1.50%,-1.80%
"Lander, WY",Jan-21,$249K,8.00%,-4.40%,7,0.00%,40.00%,8,100.00%,166.70%,24,9.10%,-14.30%,184,59,-34,97.40%,-0.80%,1.80%
"Lander, WY",Feb-21,$240K,-3.40%,-9.70%,11,57.10%,175.00%,5,-37.50%,-28.60%,16,-33.30%,-50.00%,87,-97,1,95.40%,-1.90%,-1.60%
"Lander, WY",Mar-21,$278K,15.60%,43.80%,4,-63.60%,-20.00%,5,0.00%,-28.60%,17,6.30%,-51.40%,144,57,-126,98.30%,2.90%,1.80%
"Lander, WY",Apr-21,$310K,11.70%,13.80%,7,75.00%,-30.00%,18,260.00%,157.10%,30,76.50%,0.00%,107,-37,20,98.60%,0.30%,2.90%
"Lander, WY",May-21,$235K,-24.20%,3.80%,8,14.30%,100.00%,12,-33.30%,-7.70%,35,16.70%,-5.40%,110,3,43,89.90%,-8.70%,-7.50%
"Lander, WY",Jun-21,$354K,50.50%,9.50%,18,125.00%,100.00%,9,-25.00%,-18.20%,27,-22.90%,-28.90%,61,-49,-9,99.30%,9.50%,4.10%
"Lander, WY",Jul-21,$340K,-3.90%,42.90%,18,0.00%,38.50%,9,0.00%,-43.80%,19,-29.60%,-52.50%,58,-3,-20,99.70%,0.30%,0.90%
"Lander, WY",Aug-21,$268K,-21.30%,1.90%,8,-55.60%,-33.30%,6,-33.30%,-25.00%,17,-10.50%,-55.30%,53,-5,-15,100.30%,0.60%,2.80%
"Lander, WY",Sep-21,$315K,17.80%,28.20%,9,12.50%,28.60%,9,50.00%,350.00%,19,11.80%,-36.70%,73,20,13,100.30%,0.00%,2.40%
"Lander, WY",Oct-21,$256K,-18.70%,5.70%,9,0.00%,50.00%,10,11.10%,233.30%,19,0.00%,-32.10%,48,-25,-123,98.20%,-2.10%,0.80%
"Lander, WY",Nov-21,$321K,25.40%,28.40%,8,-11.10%,-11.10%,6,-40.00%,200.00%,17,-10.50%,-26.10%,70,22,-49,100.50%,2.30%,3.90%
"Lander, WY",Dec-21,$280K,-12.80%,21.70%,8,0.00%,14.30%,2,-66.70%,-50.00%,12,-29.40%,-45.50%,52,-18,-73,100.90%,0.40%,2.70%
"Lander, WY",Jan-22,$325K,16.10%,30.80%,7,-12.50%,0.00%,2,0.00%,-75.00%,7,-41.70%,-70.80%,99,47,-85,94.40%,-6.50%,-3.00%
"Lander, WY",Mar-22,$222K,,-20.00%,4,,0.00%,9,,80.00%,14,,-17.60%,38,,-106,102.70%,,4.40%
"Lander, WY",Apr-22,$349K,57.20%,12.60%,5,25.00%,-28.60%,11,22.20%,-38.90%,20,42.90%,-33.30%,140,102,33,99.40%,-3.30%,0.80%
"Lander, WY",May-22,$412K,18.10%,75.40%,4,-20.00%,-50.00%,7,-36.40%,-41.70%,23,15.00%,-34.30%,63,-77,-47,96.20%,-3.30%,6.30%
"Lander, WY",Jun-22,$365K,-11.50%,3.20%,17,325.00%,-5.60%,19,171.40%,111.10%,26,13.00%,-3.70%,53,-10,-8,99.50%,3.30%,0.20%
"Lander, WY",Jul-22,$304K,-16.70%,-10.60%,12,-29.40%,-33.30%,11,-42.10%,22.20%,24,-7.70%,26.30%,50,-3,-8,98.20%,-1.30%,-1.50%
"Lander, WY",Aug-22,$416K,36.70%,55.30%,8,-33.30%,0.00%,11,0.00%,83.30%,28,16.70%,64.70%,71,21,18,100.10%,1.90%,-0.20%
"Lander, WY",Sep-22,$254K,-38.90%,-19.40%,6,-25.00%,-33.30%,9,-18.20%,0.00%,29,3.60%,52.60%,50,-21,-23,96.20%,-3.80%,-4.10%
"Lander, WY",Oct-22,$345K,35.80%,34.80%,7,16.70%,-22.20%,1,-88.90%,-90.00%,23,-20.70%,21.10%,102,52,54,96.40%,0.10%,-1.80%
"Lander, WY",Nov-22,$320K,-7.20%,-0.30%,5,-28.60%,-37.50%,2,100.00%,-66.70%,19,-17.40%,11.80%,84,-18,14,100.70%,4.30%,0.20%
"Lander, WY",Dec-22,$278K,-13.10%,-0.60%,4,-20.00%,-50.00%,3,50.00%,50.00%,13,-31.60%,8.30%,129,45,77,97.40%,-3.30%,-3.50%
"Lander, WY",Jan-23,$292K,5.00%,-10.20%,3,-25.00%,-57.10%,7,133.30%,250.00%,17,30.80%,142.90%,37,-92,-62,99.40%,1.90%,5.00%
"Lander, WY",Feb-23,$368K,26.00%,,3,0.00%,,3,-57.10%,,16,-5.90%,,45,8,,97.00%,-2.30%,
"Lander, WY",Mar-23,$280K,-23.90%,26.10%,3,0.00%,-25.00%,6,100.00%,-33.30%,18,12.50%,28.60%,59,14,21,95.40%,-1.70%,-7.40%
"Lander, WY",Apr-23,$335K,19.60%,-4.00%,2,-33.30%,-60.00%,15,150.00%,36.40%,29,61.10%,45.00%,145,86,5,90.60%,-4.70%,-8.80%
"Lander, WY",May-23,$367K,9.60%,-11.00%,7,250.00%,75.00%,8,-46.70%,14.30%,30,3.40%,30.40%,49,-96,-14,99.10%,8.40%,2.90%
"Lander, WY",Jun-23,$364K,-0.80%,-0.30%,11,57.10%,-35.30%,11,37.50%,-42.10%,30,0.00%,15.40%,61,12,8,96.90%,-2.10%,-2.60%
"Lander, WY",Jul-23,$316K,-13.10%,4.00%,10,-9.10%,-16.70%,14,27.30%,27.30%,32,6.70%,33.30%,57,-4,7,96.40%,-0.50%,-1.80%
"Lander, WY",Aug-23,$365K,15.40%,-12.20%,7,-30.00%,-12.50%,9,-35.70%,-18.20%,32,0.00%,14.30%,78,21,7,96.30%,-0.10%,-3.80%
"Lander, WY",Sep-23,$273K,-25.30%,7.30%,9,28.60%,50.00%,13,44.40%,44.40%,36,12.50%,24.10%,60,-18,10,98.80%,2.50%,2.60%
"Lander, WY",Oct-23,$333K,22.20%,-3.50%,8,-11.10%,14.30%,6,-53.80%,500.00%,31,-13.90%,34.80%,51,-9,-51,97.60%,-1.30%,1.20%
"Lander, WY",Nov-23,$368K,10.40%,14.80%,6,-25.00%,20.00%,4,-33.30%,100.00%,27,-12.90%,42.10%,107,56,23,96.60%,-1.00%,-4.10%
"Lander, WY",Dec-23,$315K,-14.30%,13.20%,2,-66.70%,-50.00%,2,-50.00%,-33.30%,24,-11.10%,84.60%,229,122,100,94.80%,-1.80%,-2.70%
"Lander, WY",Jan-24,$321K,1.70%,9.80%,2,0.00%,-33.30%,7,250.00%,0.00%,26,8.30%,52.90%,113,-116,76,96.20%,1.40%,-3.20%
"Lander, WY",Feb-24,$275K,-14.20%,-25.30%,3,50.00%,0.00%,7,0.00%,133.30%,29,11.50%,81.30%,139,26,94,94.90%,-1.30%,-2.20%
"Lander, WY",Mar-24,$295K,7.30%,5.40%,4,33.30%,33.30%,8,14.30%,33.30%,31,6.90%,72.20%,159,20,100,91.50%,-3.40%,-3.90%
"Lander, WY",Apr-24,$310K,5.10%,-7.50%,7,75.00%,250.00%,9,12.50%,-40.00%,29,-6.50%,0.00%,64,-95,-81,93.50%,2.10%,2.90%
"Lander, WY",May-24,$389K,25.30%,5.90%,7,0.00%,0.00%,15,66.70%,87.50%,31,6.90%,3.30%,62,-2,13,98.30%,4.80%,-0.70%
"Lander, WY",Jun-24,$300K,-22.80%,-17.60%,13,85.70%,18.20%,13,-13.30%,18.20%,32,3.20%,6.70%,59,-3,-2,95.50%,-2.80%,-1.40%
"Laramie County, WY",May-13,$163K,,,1,,,29,,,147,,,192,,,,,
"Laramie County, WY",Jun-13,$215K,31.90%,,1,0.00%,,49,69.00%,,195,32.70%,,53,-139,,,,
"Laramie County, WY",Aug-13,$239K,,,2,,,125,,,428,,,44,,,,,
"Laramie County, WY",Sep-13,$194K,-18.60%,,84,4100.00%,,129,3.20%,,476,11.20%,,77,33,,,,
"Laramie County, WY",Oct-13,$190K,-2.30%,,126,50.00%,,134,3.90%,,485,1.90%,,79,2,,,,
"Laramie County, WY",Nov-13,$189K,-0.50%,,136,7.90%,,106,-20.90%,,457,-5.80%,,84,5,,,,
"Laramie County, WY",Dec-13,$188K,-0.50%,,127,-6.60%,,65,-38.70%,,398,-12.90%,,86,2,,,,
"Laramie County, WY",Jan-14,$185K,-1.60%,,89,-29.90%,,132,103.10%,,435,9.30%,,92,6,,,,
"Laramie County, WY",Feb-14,$190K,2.80%,,99,11.20%,,105,-20.50%,,441,1.40%,,118,26,,,,
"Laramie County, WY",Mar-14,$203K,6.60%,,141,42.40%,,163,55.20%,,470,6.60%,,98,-20,,,,
"Laramie County, WY",Apr-14,$194K,-4.20%,,133,-5.70%,,166,1.80%,,496,5.50%,,74,-24,,,,
"Laramie County, WY",May-14,$201K,3.50%,23.10%,160,20.30%,15900.00%,178,7.20%,513.80%,517,4.20%,251.70%,68,-6,-124,,,
"Laramie County, WY",Jun-14,$209K,4.40%,-2.60%,164,2.50%,16300.00%,192,7.90%,291.80%,545,5.40%,179.50%,68,0,15,,,
"Laramie County, WY",Jul-14,$200K,-4.50%,,177,7.90%,,175,-8.90%,,542,-0.60%,,73,5,,,,
"Laramie County, WY",Aug-14,$225K,12.50%,-5.90%,188,6.20%,9300.00%,153,-12.60%,22.40%,512,-5.50%,19.60%,72,-1,28,,,
"Laramie County, WY",Sep-14,$217K,-3.80%,11.30%,156,-17.00%,85.70%,131,-14.40%,1.60%,486,-5.10%,2.10%,70,-2,-7,,,
"Laramie County, WY",Oct-14,$215K,-0.70%,13.20%,155,-0.60%,23.00%,143,9.20%,6.70%,473,-2.70%,-2.50%,73,3,-6,,,
"Laramie County, WY",Nov-14,$209K,-2.80%,10.60%,130,-16.10%,-4.40%,100,-30.10%,-5.70%,444,-6.10%,-2.80%,101,28,17,,,
"Laramie County, WY",Dec-14,$225K,7.70%,19.70%,168,29.20%,32.30%,89,-11.00%,36.90%,368,-17.10%,-7.50%,90,-11,4,,,
"Laramie County, WY",Jan-15,$191K,-15.20%,3.20%,90,-46.40%,1.10%,147,65.20%,11.40%,426,15.80%,-2.10%,84,-6,-8,,,
"Laramie County, WY",Feb-15,$205K,7.70%,8.10%,113,25.60%,14.10%,136,-7.50%,29.50%,447,4.90%,1.40%,79,-5,-39,,,
"Laramie County, WY",Mar-15,$225K,9.30%,10.90%,156,38.10%,10.60%,179,31.60%,9.80%,470,5.10%,0.00%,65,-14,-33,,,
"Laramie County, WY",Apr-15,$219K,-2.60%,12.80%,170,9.00%,27.80%,184,2.80%,10.80%,486,3.40%,-2.00%,68,3,-6,,,
"Laramie County, WY",May-15,$209K,-4.40%,4.10%,183,7.60%,14.40%,159,-13.60%,-10.70%,462,-4.90%,-10.60%,58,-10,-10,100.00%,,
"Laramie County, WY",Jun-15,$229K,9.60%,9.40%,192,4.90%,17.10%,214,34.60%,11.50%,485,5.00%,-11.00%,61,3,-7,,,
"Laramie County, WY",Jul-15,$220K,-4.00%,9.90%,177,-7.80%,0.00%,179,-16.40%,2.30%,488,0.60%,-10.00%,63,2,-10,,,
"Laramie County, WY",Aug-15,$207K,-5.90%,-8.00%,168,-5.10%,-10.60%,166,-7.30%,8.50%,484,-0.80%,-5.50%,57,-6,-15,,,
"Laramie County, WY",Sep-15,$205K,-1.00%,-5.40%,165,-1.80%,5.80%,174,4.80%,32.80%,491,1.40%,1.00%,73,16,3,87.40%,,
"Laramie County, WY",Oct-15,$219K,6.90%,1.90%,158,-4.20%,1.90%,147,-15.50%,2.80%,480,-2.20%,1.50%,73,0,0,,,
"Laramie County, WY",Nov-15,$210K,-4.20%,0.40%,147,-7.00%,13.10%,99,-32.70%,-1.00%,430,-10.40%,-3.20%,73,0,-28,,,
"Laramie County, WY",Dec-15,$208K,-0.90%,-7.60%,144,-2.00%,-14.30%,69,-30.30%,-22.50%,347,-19.30%,-5.70%,77,4,-13,97.00%,,
"Laramie County, WY",Jan-16,$220K,5.70%,15.30%,84,-41.70%,-6.70%,123,78.30%,-16.30%,382,10.10%,-10.30%,93,16,9,,,
"Laramie County, WY",Feb-16,$195K,-11.60%,-5.30%,108,28.60%,-4.40%,134,8.90%,-1.50%,410,7.30%,-8.30%,77,-16,-2,100.00%,,
"Laramie County, WY",Mar-16,$215K,10.50%,-4.30%,149,38.00%,-4.50%,214,59.70%,19.60%,474,15.60%,0.90%,71,-6,6,,,
"Laramie County, WY",Apr-16,$215K,0.00%,-1.70%,172,15.40%,1.20%,172,-19.60%,-6.50%,477,0.60%,-1.90%,61,-10,-7,,,
"Laramie County, WY",May-16,$219K,1.80%,4.70%,166,-3.50%,-9.30%,170,-1.20%,6.90%,481,0.80%,4.10%,57,-4,-1,92.10%,,-7.90%
"Laramie County, WY",Jun-16,$234K,6.90%,2.10%,176,6.00%,-8.30%,211,24.10%,-1.40%,516,7.30%,6.40%,65,8,4,101.20%,9.10%,
"Laramie County, WY",Jul-16,$226K,-3.40%,2.80%,169,-4.00%,-4.50%,163,-22.70%,-8.90%,510,-1.20%,4.50%,61,-4,-2,,,
"Laramie County, WY",Aug-16,$235K,4.00%,13.60%,189,11.80%,12.50%,175,7.40%,5.40%,501,-1.80%,3.50%,65,4,8,,,
"Laramie County, WY",Sep-16,$225K,-4.30%,9.80%,156,-17.50%,-5.50%,162,-7.40%,-6.90%,506,1.00%,3.10%,69,4,-4,,,
"Laramie County, WY",Oct-16,$246K,9.30%,12.30%,149,-4.50%,-5.70%,149,-8.00%,1.40%,509,0.60%,6.00%,79,10,6,94.10%,,
"Laramie County, WY",Nov-16,$217K,-11.60%,3.60%,144,-3.40%,-2.00%,101,-32.20%,2.00%,468,-8.10%,8.80%,72,-7,-1,,,
"Laramie County, WY",Dec-16,$227K,4.40%,9.10%,166,15.30%,15.30%,84,-16.80%,21.70%,388,-17.10%,11.80%,76,4,-1,,,
"Laramie County, WY",Jan-17,$234K,2.90%,6.20%,107,-35.50%,27.40%,133,58.30%,8.10%,413,6.40%,8.10%,99,23,6,,,
"Laramie County, WY",Feb-17,$228K,-2.40%,17.20%,114,6.50%,5.60%,136,2.30%,1.50%,435,5.30%,6.10%,95,-4,18,,,
"Laramie County, WY",Mar-17,$225K,-1.10%,4.90%,156,36.80%,4.70%,181,33.10%,-15.40%,458,5.30%,-3.40%,74,-21,3,,,
"Laramie County, WY",Apr-17,$230K,2.00%,7.00%,146,-6.40%,-15.10%,167,-7.70%,-2.90%,479,4.60%,0.40%,60,-14,-1,,,
"Laramie County, WY",May-17,$240K,4.30%,9.70%,192,31.50%,15.70%,238,42.50%,40.00%,525,9.60%,9.10%,59,-1,2,,,
"Laramie County, WY",Jun-17,$240K,-0.20%,2.40%,203,5.70%,15.30%,200,-16.00%,-5.20%,522,-0.60%,1.20%,59,0,-6,,,
"Laramie County, WY",Jul-17,$235K,-1.90%,4.00%,166,-18.20%,-1.80%,162,-19.00%,-0.60%,517,-1.00%,1.40%,63,4,2,,,
"Laramie County, WY",Aug-17,$250K,6.40%,6.40%,211,27.10%,11.60%,167,3.10%,-4.60%,474,-8.30%,-5.40%,63,0,-2,,,
"Laramie County, WY",Sep-17,$240K,-4.00%,6.60%,167,-20.90%,7.10%,186,11.40%,14.80%,494,4.20%,-2.40%,72,9,3,,,
"Laramie County, WY",Oct-17,$245K,2.10%,-0.40%,177,6.00%,18.80%,152,-18.30%,2.00%,471,-4.70%,-7.50%,70,-2,-9,,,
"Laramie County, WY",Nov-17,$234K,-4.30%,7.80%,166,-6.20%,15.30%,104,-31.60%,3.00%,408,-13.40%,-12.80%,61,-9,-11,98.00%,,
"Laramie County, WY",Dec-17,$245K,4.50%,7.90%,159,-4.20%,-4.20%,89,-14.40%,6.00%,338,-17.20%,-12.90%,74,13,-2,,,
"Laramie County, WY",Jan-18,$242K,-1.20%,3.60%,109,-31.40%,1.90%,164,84.30%,23.30%,393,16.30%,-4.80%,74,0,-25,,,
"Laramie County, WY",Feb-18,$230K,-5.00%,0.80%,127,16.50%,11.40%,177,7.90%,30.10%,441,12.20%,1.40%,55,-19,-40,,,
"Laramie County, WY",Mar-18,$242K,5.30%,7.30%,183,44.10%,17.30%,210,18.60%,16.00%,466,5.70%,1.70%,63,8,-11,,,
"Laramie County, WY",Apr-18,$243K,0.20%,5.50%,184,0.50%,26.00%,183,-12.90%,9.60%,466,0.00%,-2.70%,55,-8,-5,,,
"Laramie County, WY",May-18,$255K,5.20%,6.30%,162,-12.00%,-15.60%,211,15.30%,-11.30%,518,11.20%,-1.30%,60,5,1,,,
"Laramie County, WY",Jun-18,$263K,2.90%,9.60%,209,29.00%,3.00%,170,-19.40%,-15.00%,479,-7.50%,-8.20%,58,-2,-1,100.00%,,
"Laramie County, WY",Jul-18,$248K,-5.50%,5.50%,175,-16.30%,5.40%,173,1.80%,6.80%,478,-0.20%,-7.50%,59,1,-4,,,
"Laramie County, WY",Aug-18,$249K,0.60%,-0.20%,194,10.90%,-8.10%,175,1.20%,4.80%,458,-4.20%,-3.40%,61,2,-2,,,
"Laramie County, WY",Sep-18,$267K,7.00%,11.30%,171,-11.90%,2.40%,168,-4.00%,-9.70%,454,-0.90%,-8.10%,63,2,-9,,,
"Laramie County, WY",Oct-18,$267K,0.00%,9.00%,174,1.80%,-1.70%,139,-17.30%,-8.60%,420,-7.50%,-10.80%,66,3,-4,94.50%,,
"Laramie County, WY",Nov-18,$262K,-1.90%,11.80%,160,-8.00%,-3.60%,126,-9.40%,21.20%,385,-8.30%,-5.60%,64,-2,3,,,
"Laramie County, WY",Dec-18,$250K,-4.60%,2.00%,128,-20.00%,-19.50%,91,-27.80%,2.20%,349,-9.40%,3.30%,64,0,-10,98.00%,,
"Laramie County, WY",Jan-19,$251K,0.30%,3.60%,108,-15.60%,-0.90%,131,44.00%,-20.10%,373,6.90%,-5.10%,74,10,0,74.30%,-23.60%,
"Laramie County, WY",Feb-19,$252K,0.30%,9.40%,145,34.30%,14.20%,156,19.10%,-11.90%,382,2.40%,-13.40%,69,-5,14,,,
"Laramie County, WY",Mar-19,$250K,-0.60%,3.30%,165,13.80%,-9.80%,187,19.90%,-11.00%,406,6.30%,-12.90%,54,-15,-9,,,
